lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
cs_cz,control,10611368826341130240.wav,MALE,1086,13.723184961824298,11.54215780292255
cs_cz,control,10619093676843568367.wav,MALE,851,13.847303403922083,12.37536722607182
cs_cz,control,10681429783823013113.wav,MALE,437,16.071993251388385,11.942204429289177
cs_cz,control,10711023240788463910.wav,MALE,1306,15.506517577525226,12.305038305924072
cs_cz,control,10741576046498961226.wav,MALE,563,17.354407998890995,12.40908276151087
cs_cz,control,10802181859566262242.wav,MALE,712,16.810307069979686,13.436165903428824
cs_cz,control,10803083342773412393.wav,MALE,591,10.736096533264043,11.808988861853887
cs_cz,control,10810476608347483092.wav,MALE,1425,15.681580927115112,10.332568405272024
cs_cz,control,10850056022949444201.wav,MALE,364,16.959216227959605,12.30777497540994
cs_cz,control,10853021726926072406.wav,MALE,323,16.46371876714609,15.597877076305712
cs_cz,control,10868109540532903247.wav,MALE,633,15.218506829957583,13.108700143520753
